family,exp_ev_ia,exp_ev_upd,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,leak_yr,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
leaky,60.16354188445347,72.03853354132237,25.5,0.7,43.04595813208727,0.1,18.0,0.5,37.464641658100945,0.06,1000,439,36,36,0.036,1.0,0.0,0.7234949323283617,0.19444444444444445,0.19444444444444445,68.90444087126554,63.91576112325587,75.02265387831486,0.7623626493519206,1.0267157539068104,23.0,31.0
leaky,60.4643762248723,71.92276243981996,25.5,0.7,43.04595813208727,0.2,12.0,0.5,24.976427772067296,0.03,1000,478,36,36,0.036,1.0,0.0,0.6959739223676932,0.2777777777777778,0.2777777777777778,72.07132397297175,64.13697122647555,80.08003695355518,0.7399458324244083,1.1685749378413874,23.0,31.0
leaky,58.62717164770004,71.38701384845879,25.5,0.7999999999999999,40.31887021428385,0.0,26.0,0.5,54.11559350614581,0.07,1000,448,36,36,0.036,1.0,0.0,0.6674932789062719,0.3611111111111111,0.3611111111111111,68.91972348627748,65.25234232407104,75.27496536915208,0.7319627198962537,1.2138316333063757,22.0,33.0
leaky,59.20386449288459,71.67060901326583,25.5,0.7999999999999999,40.31887021428385,0.30000000000000004,10.0,0.5,20.81368981005608,0.06,1000,446,36,36,0.036,1.0,0.0,0.7083312424264616,0.16666666666666666,0.16666666666666666,69.36600420636333,64.90413056867891,76.47004247148442,0.7643893893526562,1.0348545673152039,23.0,32.0
leaky,58.755393582907445,72.64519495728845,25.5,0.8999999999999999,38.31781879133609,0.30000000000000004,12.0,0.5,24.976427772067296,0.1,1000,422,36,36,0.036,1.0,0.0,0.6800382773708133,0.3055555555555556,0.3055555555555556,65.05538961944285,62.64940120133373,74.08013449305699,0.7666068083859022,1.0060688861998102,21.5,32.0
leaky,59.2250705353501,71.62188978831875,25.5,0.8999999999999999,38.31781879133609,0.5,6.0,1.0,8.656170245333781,0.04,1000,440,36,36,0.036,1.0,0.0,0.591218976833818,0.6388888888888888,0.6388888888888888,69.32968440410794,63.87874239030979,78.89873383636487,0.7592356154275948,1.0490348355224768,21.5,33.0
leaky,59.77913377890406,72.4276613018965,25.5,0.8999999999999999,38.31781879133609,0.5,6.0,1.0,8.656170245333781,0.05,1000,448,36,36,0.036,1.0,0.0,0.6253022655802406,0.5277777777777778,0.5277777777777778,72.69306257037957,63.9289079645396,79.28845657953852,0.757260524197114,1.089700784882811,22.5,32.0
leaky,59.480116127459354,72.21378164837613,25.5,0.8999999999999999,38.31781879133609,0.6000000000000001,6.0,1.5,7.660685083813717,0.1,1000,439,36,36,0.036,1.0,0.0,0.6321516094402229,0.5277777777777778,0.5277777777777778,68.6519895534378,63.78849086519754,74.12245396250967,0.7593044359816287,1.0709755126594844,22.0,32.0
leaky,60.062875293174685,72.24475691242783,25.5,0.8999999999999999,38.31781879133609,0.6000000000000001,6.0,2.0,7.206734452718699,0.1,1000,489,36,36,0.036,1.0,0.0,0.5886009444159309,0.6388888888888888,0.6388888888888888,70.29855609036048,64.60183789347111,77.14035927665574,0.7271892849213759,1.223546615943558,22.0,33.0
leaky,60.797633870316076,71.48665938640397,26.0,0.6,47.89214031433045,0.1,16.0,0.5,33.301903696089724,0.01,1000,419,36,36,0.036,1.0,0.0,0.7439958751093735,0.19444444444444445,0.19444444444444445,71.07872234271802,66.85995919121544,82.05911743612528,0.7595995296537482,1.0853536956514342,23.5,31.5
leaky,61.256103848038165,72.16263404391401,26.0,0.6,47.89214031433045,0.1,16.0,0.5,33.301903696089724,0.05,1000,453,36,36,0.036,1.0,0.0,0.7764773182374312,0.08333333333333333,0.08333333333333333,72.95771663657341,66.19368948136406,80.51623074852988,0.7817222306663223,0.9619459713303825,25.0,30.0
leaky,60.36945578398338,72.29691124132117,26.0,0.7,43.88999652683408,0.0,22.0,0.5,45.79011758212337,0.08,1000,439,36,36,0.036,1.0,0.0,0.7440859376390531,0.08333333333333333,0.08333333333333333,70.72173350034089,65.24342499322258,77.6698688697117,0.747671234332523,1.1283566642909446,24.0,31.5
leaky,59.47482572819072,70.55381262193629,26.0,0.7,43.88999652683408,0.2,12.0,0.5,24.976427772067296,0.0,1000,450,36,36,0.036,1.0,0.0,0.7021750669522604,0.25,0.25,73.10877275625009,63.4842371849726,83.0597687655709,0.7794881497883919,0.9647410065413285,23.0,32.0
leaky,58.77060647209643,71.57343371943682,26.0,0.7999999999999999,41.10943629691686,0.1,20.0,0.5,41.62737962011216,0.08,1000,418,36,36,0.036,1.0,0.0,0.7042048705139627,0.19444444444444445,0.19444444444444445,67.32612589134499,64.39679814988662,75.06193750625167,0.7584707826311318,1.0534498755987731,23.0,32.0
leaky,59.307611548741704,71.055973017468,26.0,0.7999999999999999,41.10943629691686,0.30000000000000004,8.0,0.5,16.650951848044862,0.02,1000,472,36,36,0.036,1.0,0.0,0.7132670808883733,0.3333333333333333,0.3333333333333333,71.5664452346807,64.61708973437902,78.03076600741096,0.7812798644703692,0.9445622856643138,23.0,32.0
leaky,59.189208723904244,71.18421527755011,26.0,0.7999999999999999,41.10943629691686,0.2,12.0,0.5,24.976427772067296,0.0,1000,476,36,36,0.036,1.0,0.0,0.6702225122914457,0.25,0.25,70.31703947179264,65.99942334581728,81.71181552670544,0.7662296942948041,1.0274504228589776,22.0,32.0
leaky,61.49156357511944,71.41214873510265,26.5,0.5,55.15627799664861,0.2,12.0,0.5,24.976427772067296,0.07,1000,426,36,36,0.036,1.0,0.0,0.8058737855818738,0.05555555555555555,0.05555555555555555,71.51227445685338,65.31355476799068,78.76251787231712,0.736624148455826,1.1955841440218546,24.0,30.5
leaky,60.437890353583214,71.4089823955166,26.5,0.6,48.81314301268296,0.0,22.0,0.5,45.79011758212337,0.09,1000,427,36,36,0.036,1.0,0.0,0.7881460239321272,0.05555555555555555,0.05555555555555555,71.42617358262598,66.3562940014737,80.50352805401312,0.7614572885028681,1.0425169319638274,24.0,30.0
leaky,60.5617219939391,71.22959955100609,26.5,0.6,48.81314301268296,0.1,16.0,0.5,33.301903696089724,0.01,1000,447,36,36,0.036,1.0,0.0,0.7497958476345683,0.1111111111111111,0.1111111111111111,71.87281726427524,65.08941612394793,81.17907295714684,0.7580146504658767,1.0819595307386376,24.0,31.0
leaky,60.254310640950386,70.7283056830681,26.5,0.6,48.81314301268296,0.2,12.0,0.5,24.976427772067296,0.03,1000,437,36,36,0.036,1.0,0.0,0.7336039423024354,0.1111111111111111,0.1111111111111111,71.94454509901549,65.29914558354402,85.7768110076273,0.7684348018563727,1.0146066339220696,24.0,31.0
leaky,61.122902123357996,71.42665470100394,26.5,0.6,48.81314301268296,0.5,6.0,1.0,8.656170245333781,0.07,1000,431,36,36,0.036,1.0,0.0,0.7259162219871295,0.1111111111111111,0.1111111111111111,75.7532663886774,69.62317306945747,88.64393155308699,0.7591846351754766,1.0834462582313327,24.0,31.0
leaky,60.097540099326096,71.99679903237117,26.5,0.7,44.73403492158089,0.0,22.0,0.5,45.79011758212337,0.0,1000,433,36,36,0.036,1.0,0.0,0.7497926973699034,0.1388888888888889,0.1388888888888889,71.32488756347239,63.90304543134457,78.48405382546818,0.7686326042483891,1.0095214337351428,23.5,31.0
leaky,60.097540099326096,71.99679903237117,26.5,0.7,44.73403492158089,0.0,22.0,0.5,45.79011758212337,0.06,1000,479,36,36,0.036,1.0,0.0,0.7353357816435094,0.1111111111111111,0.1111111111111111,70.25054266131136,65.73081068733697,76.01853740020437,0.7704550889387243,0.9927806020197307,24.0,30.5
leaky,59.169121964323,71.00901255512805,26.5,0.7,44.73403492158089,0.0,24.0,0.5,49.95285554413459,0.09,1000,438,36,36,0.036,1.0,0.0,0.7429766147768173,0.027777777777777776,0.027777777777777776,69.38688775859708,64.17127960146931,76.24552464028281,0.7512418605932953,1.1043098201087935,23.0,31.0
leaky,59.41612747991546,70.69875931697808,26.5,0.7,44.73403492158089,0.4,6.0,0.5,12.488213886033648,0.07,1000,444,36,36,0.036,1.0,0.0,0.7175695970369589,0.1388888888888889,0.1388888888888889,72.22657948860471,65.92693874403582,78.16568852487156,0.7456813132443089,1.1131971888006345,23.0,31.0
leaky,58.72572322347092,71.18747889072961,26.5,0.7999999999999999,41.900002379549875,0.1,18.0,0.5,37.464641658100945,0.01,1000,448,36,36,0.036,1.0,0.0,0.705421294100043,0.3055555555555556,0.3055555555555556,69.89229544036198,64.81750614535471,75.67586934020105,0.7505432807069033,1.1108095006968484,22.5,32.5
leaky,59.67380953504414,70.88114445910499,26.5,0.7999999999999999,41.900002379549875,0.6000000000000001,6.0,2.0,7.206734452718699,0.1,1000,419,36,36,0.036,1.0,0.0,0.6766033368740139,0.3055555555555556,0.3055555555555556,70.19974583284969,65.5154899559993,76.99054922821077,0.7305130678841988,1.1954987659137832,23.0,31.0
leaky,61.075119249447596,70.94876479791787,27.0,0.5,56.19696248715142,0.1,16.0,0.5,33.301903696089724,0.04,1000,406,36,36,0.036,1.0,0.0,0.8410637842058797,0.05555555555555555,0.05555555555555555,75.84842979690306,67.16752768180112,82.70533641906064,0.7698714523740717,1.0187279037810817,24.0,30.0
leaky,60.78962005944149,71.65383059595902,27.0,0.6,49.73414571103547,0.1,16.0,0.5,33.301903696089724,0.05,1000,421,36,36,0.036,1.0,0.0,0.7786226137337722,0.05555555555555555,0.05555555555555555,69.58865763851814,64.3167183880004,75.16524723200301,0.7271418471826409,1.2549378540512444,24.0,29.5
leaky,58.90354403627944,70.71510733023892,27.0,0.7,45.5780733163277,0.0,24.0,0.5,49.95285554413459,0.04,1000,436,36,36,0.036,1.0,0.0,0.7642427128050547,0.1111111111111111,0.1111111111111111,69.55825396715431,64.36523740291176,79.12515797110532,0.7813771708308139,0.9692608528705159,24.0,30.0
leaky,59.65867848500787,71.57854001189878,27.0,0.7,45.5780733163277,0.1,18.0,0.5,37.464641658100945,0.09,1000,473,36,36,0.036,1.0,0.0,0.7825479340449006,0.08333333333333333,0.08333333333333333,69.0009031826738,63.72852866067744,74.46652882218083,0.7626559381896643,1.0566843925297134,25.0,30.0
leaky,59.986941743456626,70.96342628687216,27.0,0.7,45.5780733163277,0.5,6.0,1.0,8.656170245333781,0.06,1000,446,36,36,0.036,1.0,0.0,0.7126600231906561,0.16666666666666666,0.16666666666666666,75.13955118992168,65.87917642730537,84.5287897160473,0.7722156922504962,1.0147605043819201,24.0,31.0
leaky,60.88719533699586,72.29453344605906,27.0,0.7,45.5780733163277,0.5,8.0,1.5,10.214246778418289,0.07,1000,462,36,36,0.036,1.0,0.0,0.7061270802074504,0.3333333333333333,0.3333333333333333,72.68848552224046,64.54827585495218,79.49605613687424,0.7266759113095159,1.2340316662499808,24.0,31.0
leaky,58.77388090395404,71.36660659360666,27.0,0.7999999999999999,42.690568462182895,0.1,18.0,0.5,37.464641658100945,0.04,1000,443,36,36,0.036,1.0,0.0,0.7094867820562147,0.19444444444444445,0.19444444444444445,69.30311730691822,66.54252632526155,74.85523596982762,0.7490964402707645,1.0998312770595065,22.5,31.0
leaky,58.791550720800636,70.51447654313583,27.0,0.7999999999999999,42.690568462182895,0.6000000000000001,6.0,1.5,7.660685083813717,0.1,1000,435,36,36,0.036,1.0,0.0,0.6723336517787483,0.19444444444444445,0.19444444444444445,70.43755863274588,65.00721851221945,78.51756334767772,0.7728322861985636,1.0012566906007547,24.0,31.5
leaky,59.0313073548377,72.72601919511696,27.0,0.8999999999999999,40.571808132002914,0.5,10.0,2.0,12.011224087864498,0.06,1000,431,36,36,0.036,1.0,0.0,0.6411626557039596,0.4722222222222222,0.4722222222222222,70.39200977555367,64.82679448836828,75.94523112005028,0.757585894406712,1.0567774759808488,23.0,30.5
leaky,60.771512371878195,70.5773599841389,27.5,0.5,57.23764697765422,0.1,16.0,0.5,33.301903696089724,0.03,1000,404,36,36,0.036,1.0,0.0,0.8168439342207591,0.08333333333333333,0.08333333333333333,72.76138148396686,63.84603077309439,84.13197089218139,0.7621402765649167,1.0665258971361358,25.0,29.0
leaky,60.453376383923015,71.24606811626838,27.5,0.6,50.65514840938798,0.1,16.0,0.5,33.301903696089724,0.04,1000,454,36,36,0.036,1.0,0.0,0.7837301470020559,0.1388888888888889,0.1388888888888889,69.51221431900845,65.94809720548955,77.12944074554323,0.7433369008684989,1.1221295239685816,24.0,30.0
leaky,61.37299920000159,72.66633853620726,27.5,0.6,50.65514840938798,0.4,10.0,1.5,12.76780847302286,0.02,1000,421,36,36,0.036,1.0,0.0,0.7127961017683093,0.2222222222222222,0.2222222222222222,73.94967039103997,66.95059229747885,99.5149897487527,0.7580840303731347,1.0601118011786976,25.0,30.0
leaky,59.38890807721563,70.73431899475872,27.5,0.7,46.422111711074514,0.2,12.0,0.5,24.976427772067296,0.03,1000,441,36,36,0.036,1.0,0.0,0.7386336291119535,0.1111111111111111,0.1111111111111111,70.49304379631377,66.00567142768057,82.06336007581734,0.7620314624639876,1.0586016791527515,23.0,31.0
leaky,59.00712044311365,70.70296248542701,27.5,0.7,46.422111711074514,0.30000000000000004,10.0,0.5,20.81368981005608,0.08,1000,447,36,36,0.036,1.0,0.0,0.7759758247783547,0.1111111111111111,0.1111111111111111,69.59990021417107,63.334360355378195,79.32534809229611,0.7765797656100781,0.96714242101348,24.0,31.0
leaky,59.617539213230124,72.23707810643911,27.5,0.7999999999999999,43.48113454481591,0.4,10.0,1.5,12.76780847302286,0.0,1000,443,36,36,0.036,1.0,0.0,0.6365506432438564,0.5,0.5,74.83405901347354,64.84448554547022,90.12271653631353,0.7608103145510227,1.036618762807975,24.0,31.0
leaky,59.76140846976806,70.66898553074276,28.0,0.6,51.576151107740486,0.0,22.0,0.5,45.79011758212337,0.03,1000,437,36,36,0.036,1.0,0.0,0.7923242510665833,0.1388888888888889,0.1388888888888889,69.3608497695099,64.05030598953263,76.56185025040062,0.7387898813287636,1.1737858657111278,24.0,30.0
leaky,60.816641635481375,71.26062516931977,28.0,0.6,51.576151107740486,0.5,8.0,1.5,10.214246778418289,0.07,1000,433,36,36,0.036,1.0,0.0,0.7425268320654792,0.16666666666666666,0.16666666666666666,76.95352687426472,67.62828945008675,91.13035080208272,0.7599228740474004,1.041639543328497,25.0,30.0
leaky,59.01459706676157,72.93399368179195,28.0,0.7999999999999999,44.27170062744893,0.4,12.0,2.0,14.413468905437398,0.01,1000,430,36,36,0.036,1.0,0.0,0.6568073640806473,0.25,0.25,72.16716650948612,64.50015355252299,81.65632630278688,0.7651061418152229,1.017862222677842,24.0,30.0
leaky,58.88278587888907,70.65125648427427,28.0,0.7999999999999999,44.27170062744893,0.5,8.0,1.5,10.214246778418289,0.05,1000,483,36,36,0.036,1.0,0.0,0.6687355787338651,0.3333333333333333,0.3333333333333333,73.98242826642809,66.02624392156653,88.18073885678267,0.7608170861217285,1.0475321255758687,23.5,31.5
leaky,61.119391933951434,71.75778177626776,28.5,0.6,52.497153806092996,0.5,8.0,1.5,10.214246778418289,0.08,1000,442,36,36,0.036,1.0,0.0,0.7605280502590848,0.08333333333333333,0.08333333333333333,73.71650455273112,67.34766514044556,85.42163375587914,0.7725570856944395,1.0021853006117105,24.5,29.0
leaky,59.988137592708355,71.90413654810308,28.5,0.7,48.11018850056813,0.4,10.0,1.5,12.76780847302286,0.01,1000,415,36,36,0.036,1.0,0.0,0.6863494152798455,0.25,0.25,76.8670196249187,66.30690918887547,97.23595431094932,0.7649159591191437,1.0136014330893328,25.0,30.0
leaky,61.06959771158453,70.56845660217175,29.0,0.5,60.35970044916263,0.5,6.0,1.0,8.656170245333781,0.08,1000,407,36,36,0.036,1.0,0.0,0.8038901028296466,0.0,0.0,78.20966497139435,65.86175157436276,87.10618487178289,0.7693845929006984,1.0270051339762776,26.0,30.0
leaky,59.48923123796729,71.67258770580315,29.0,0.6,53.418156504445506,0.4,10.0,1.0,14.426950408889635,0.06,1000,436,36,36,0.036,1.0,0.0,0.7806776748355775,0.08333333333333333,0.08333333333333333,71.73892106313536,65.75002111995506,81.64131510405082,0.7223596391279712,1.2243503156235906,25.0,29.0
leaky,60.73375270507523,73.43479496725445,29.0,0.6,53.418156504445506,0.4,10.0,1.0,14.426950408889635,0.09,1000,456,36,36,0.036,1.0,0.0,0.864297821809068,0.0,0.0,67.2144036769129,62.810883825871144,72.25291540507422,0.7584882306371787,1.0665392174259694,25.0,27.0
leaky,61.48723373937774,73.41402873581089,29.5,0.5,61.400384939665436,0.4,10.0,1.0,14.426950408889635,0.1,1000,420,36,36,0.036,1.0,0.0,0.8776685907422563,0.05555555555555555,0.05555555555555555,68.6390824176919,63.66102425783787,77.81265774719462,0.7569009256985257,1.0731626073767926,26.5,28.0
leaky,58.85611922104384,72.87458045747125,29.5,0.6,54.33915920279801,0.2,16.0,1.0,23.083120654223414,0.02,1000,422,36,36,0.036,1.0,0.0,0.8885989942640456,0.0,0.0,67.06859478428842,62.89727828350193,73.59983677674326,0.7388421343690555,1.1468974931699036,26.5,28.0
leaky,61.498199742302305,70.69282712047598,7.5,0.5,15.61026735754206,0.6000000000000001,16.0,0.5,33.301903696089724,0.06,1000,447,35,35,0.035,1.0,0.0,0.41937909016723635,1.0,1.0,75.96517450177599,67.27685888600021,85.24212707753203,0.4421207676324041,3.1389275500551768,18.0,37.0
leaky,61.43280293262477,71.10980920019979,7.5,0.5,15.61026735754206,0.8,4.0,0.5,8.325475924022431,0.09,1000,439,35,35,0.035,1.0,0.0,0.434070172087398,1.0,1.0,72.98108274301512,65.94080575598763,82.2649755507418,0.42691965432652823,3.3025694621137687,19.0,37.0
leaky,61.48744981963499,71.2926271520367,8.0,0.5,16.650951848044862,0.7000000000000001,12.0,2.0,14.413468905437398,0.04,1000,451,35,35,0.035,1.0,0.0,0.39342622847690983,1.0,1.0,75.17511447512439,66.21149784683277,88.40088297594846,0.44270243140116117,3.1103914391253373,18.0,36.0
leaky,60.45761295495197,70.65738330703773,8.0,0.5,16.650951848044862,0.7000000000000001,18.0,0.5,37.464641658100945,0.1,1000,456,35,35,0.035,1.0,0.0,0.432317692392541,1.0,1.0,72.90136897154052,67.07583632147572,79.71784744548937,0.43624370023967945,3.1822049895868996,18.0,36.0
leaky,60.35695086066987,71.3586306576536,8.0,0.5,16.650951848044862,0.8,12.0,1.0,17.312340490667562,0.1,1000,460,35,35,0.035,1.0,0.0,0.4571710089922052,0.9714285714285714,0.9714285714285714,70.15419204507238,65.15103971963349,74.85735136805597,0.43399707586780456,3.2133519793763585,19.0,35.0
leaky,61.08098783546775,71.91511217662821,8.0,0.5,16.650951848044862,0.8,10.0,1.0,14.426950408889635,0.1,1000,499,35,35,0.035,1.0,0.0,0.4536540022245096,0.9714285714285714,0.9714285714285714,69.13972579063068,64.2726609445189,77.29992074443834,0.44153295357766287,3.09769866606876,19.0,35.0
leaky,61.24547910117715,73.28951917194527,8.5,0.5,17.691636338547667,0.4,26.0,1.0,37.51007106311305,0.05,1000,462,35,35,0.035,1.0,0.0,0.47297558314587046,0.9714285714285714,0.9714285714285714,68.35574667995925,63.62821281135744,73.38992941582747,0.4325514750965565,3.242100724252151,19.0,34.0
leaky,61.09367165813897,72.40624564645046,8.5,0.5,17.691636338547667,0.7000000000000001,14.0,2.0,16.815713723010298,0.06,1000,473,35,35,0.035,1.0,0.0,0.449596807072087,1.0,1.0,72.02228250122548,64.05291613755197,78.08885664971538,0.43342204924985256,3.2022860283116716,20.0,34.0
leaky,60.8059331435845,70.64234134919131,8.5,0.5,17.691636338547667,0.7000000000000001,12.0,2.0,14.413468905437398,0.04,1000,465,35,35,0.035,1.0,0.0,0.40741865288209334,1.0,1.0,76.53896654836446,68.70546335376794,88.09989862616432,0.4292229203270667,3.248911502016703,20.0,36.0
leaky,59.91651396595129,70.66878734295003,8.5,0.5,17.691636338547667,0.7000000000000001,14.0,1.0,20.19773057244549,0.07,1000,463,35,35,0.035,1.0,0.0,0.4502438141550475,1.0,1.0,72.72343007681827,67.34836595749121,78.83637248936827,0.43794254258948584,3.132042216663246,19.0,36.0
leaky,59.493476249759844,70.81986808994328,9.0,0.5,18.732320829050472,0.5,22.0,1.0,31.739290899557197,0.04,1000,490,35,35,0.035,1.0,0.0,0.45626771865007515,0.9714285714285714,0.9714285714285714,70.32081507692791,64.45643574315177,77.82786496323399,0.4357851917763589,3.1642985505235837,20.0,35.0
leaky,61.1132389038618,71.8036674427449,9.0,0.5,18.732320829050472,0.6000000000000001,14.0,2.0,16.815713723010298,0.01,1000,471,35,35,0.035,1.0,0.0,0.43811900942003895,1.0,1.0,77.74856197986034,69.18175175678451,102.20693868938756,0.45071617876537023,3.0549737984799523,20.0,34.0
leaky,59.31171071090588,71.436206583137,9.0,0.5,18.732320829050472,0.6000000000000001,18.0,1.5,22.98205525144115,0.04,1000,491,35,35,0.035,1.0,0.0,0.48300172384826623,1.0,1.0,69.5678132481704,65.72809789247425,77.35407630688474,0.4423055034227505,3.049584638124808,20.0,33.0
leaky,59.97658660317063,72.40313239943029,9.0,0.5,18.732320829050472,0.6000000000000001,18.0,1.5,22.98205525144115,0.05,1000,496,35,35,0.035,1.0,0.0,0.5062217639902031,0.9428571428571428,0.9428571428571428,68.45586654596391,63.882678080489455,78.11760352922086,0.4531008163275786,2.9950155964027245,20.0,33.0
leaky,60.029755333213835,72.13195527150633,9.0,0.5,18.732320829050472,0.7000000000000001,16.0,1.5,20.428493556836578,0.08,1000,463,35,35,0.035,1.0,0.0,0.4777261947378645,0.9428571428571428,0.9428571428571428,69.85215582323343,64.84417196706696,79.14630998070055,0.42509811304370393,3.2692584082418246,20.0,34.0
leaky,61.41778433920899,72.60118791771684,9.0,0.6,16.578048570345157,0.7000000000000001,12.0,1.0,17.312340490667562,0.06,1000,494,35,35,0.035,1.0,0.0,0.40582241661225715,1.0,1.0,68.79742919615119,62.86852426647273,74.88819164042144,0.4297975101938343,3.292947584699007,17.0,36.0
leaky,60.886183863862264,70.98372053505157,9.0,0.6,16.578048570345157,0.8,6.0,1.0,8.656170245333781,0.07,1000,451,35,35,0.035,1.0,0.0,0.3897069662986971,1.0,1.0,69.75787383327446,65.15238893480907,79.50653195344074,0.4414218463483617,3.1615902879580466,17.0,37.0
leaky,58.59803743152361,70.5530009375095,9.5,0.5,19.773005319553274,0.7000000000000001,16.0,2.0,19.217958540583197,0.06,1000,470,35,35,0.035,1.0,0.0,0.4742086899160308,0.9142857142857143,0.9142857142857143,69.840190844253,63.28094364794391,79.332347587233,0.43113256279277135,3.2660254113739953,20.0,34.0
leaky,60.46876365932364,71.25467636363238,9.5,0.6,17.499051268697663,0.6000000000000001,14.0,1.0,20.19773057244549,0.02,1000,486,35,35,0.035,1.0,0.0,0.38891493679429007,1.0,1.0,69.46972525645889,64.52378579131056,82.20613631958204,0.4344785287855913,3.190308859074304,17.0,37.0
leaky,60.15275091681771,71.04930557699439,9.5,0.6,17.499051268697663,0.8,8.0,1.0,11.541560327111707,0.08,1000,504,35,35,0.035,1.0,0.0,0.4523421914962644,1.0,1.0,70.23275328726024,63.937634339745614,75.74754947296495,0.446604864591875,3.0536883424650543,18.0,35.0
leaky,61.228287707464276,71.89008835098744,9.5,0.7,16.036729500189377,0.6000000000000001,18.0,0.5,37.464641658100945,0.05,1000,504,35,35,0.035,1.0,0.0,0.3448932939331781,1.0,1.0,69.025105885546,65.75093213233528,76.94531661696456,0.4282257415067251,3.283159023575728,15.0,39.0
leaky,58.80879421361438,73.30194038463516,10.0,0.5,20.81368981005608,0.4,26.0,1.5,33.19630202985944,0.05,1000,436,35,35,0.035,1.0,0.0,0.5712765947371024,0.9142857142857143,0.9142857142857143,64.90381652851408,62.92886100812991,70.70020547186742,0.44973519988027777,3.0596950005723262,21.0,32.0
leaky,59.03733892008955,72.7109864474453,10.0,0.5,20.81368981005608,0.5,22.0,1.5,28.089178640650296,0.05,1000,438,35,35,0.035,1.0,0.0,0.5245364910380171,0.8857142857142857,0.8857142857142857,66.08129869675909,62.77402407344222,71.60209992587845,0.43460928521578795,3.170673202129691,21.0,33.0
leaky,58.59082511163751,72.37822834514165,10.0,0.5,20.81368981005608,0.7000000000000001,20.0,2.0,24.022448175728996,0.1,1000,427,35,35,0.035,1.0,0.0,0.5276789130138283,0.8857142857142857,0.8857142857142857,68.00259412073483,64.09235155311154,75.13672579788151,0.4472193255975285,3.1036441904354786,21.0,33.0
leaky,60.22235491100742,72.83335898369498,10.0,0.6,18.420053967050173,0.4,26.0,1.0,37.51007106311305,0.03,1000,464,35,35,0.035,1.0,0.0,0.4406139231809878,1.0,1.0,67.97069512437685,63.54083327196467,75.84656918705802,0.44822422177897886,3.0800474641155167,19.0,36.0
leaky,60.96384658465391,73.4160352301404,10.0,0.6,18.420053967050173,0.6000000000000001,18.0,1.0,25.968510736001342,0.07,1000,451,35,35,0.035,1.0,0.0,0.4201485931636014,1.0,1.0,67.74918131941149,63.427848755066265,75.07774143811729,0.44062152807242844,3.172362664770816,18.0,36.0
leaky,59.898397097694186,72.53921689706985,10.0,0.6,18.420053967050173,0.6000000000000001,22.0,1.0,31.739290899557197,0.08,1000,495,35,35,0.035,1.0,0.0,0.44760243111997333,1.0,1.0,67.83600597086283,62.66783413649027,74.83152820765902,0.45036696244446794,3.0956803847098517,19.0,35.0
leaky,59.661623652081474,71.76294086284761,10.0,0.6,18.420053967050173,0.7000000000000001,16.0,1.0,23.083120654223414,0.08,1000,473,35,35,0.035,1.0,0.0,0.4314880924458423,1.0,1.0,67.46507565452245,63.21653054410341,78.34093036869338,0.42355414720603246,3.2327920131377166,19.0,35.0
leaky,59.67750912431382,70.84374920050794,10.0,0.6,18.420053967050173,0.8,10.0,1.5,12.76780847302286,0.08,1000,491,35,35,0.035,1.0,0.0,0.406053703894011,1.0,1.0,69.82088857655059,62.59003453913725,82.71214590254051,0.43876354425061403,3.035903107971553,18.0,37.0
leaky,60.48897036263539,71.98233527122875,10.0,0.6,18.420053967050173,0.8,10.0,1.5,12.76780847302286,0.09,1000,489,35,35,0.035,1.0,0.0,0.4110847374208376,1.0,1.0,69.46191771371562,62.76206807012031,74.88489199476531,0.43830757979342444,3.177649858917622,18.0,36.0
leaky,61.48478280729276,73.00067466464931,10.0,0.7,16.880767894936184,0.6000000000000001,22.0,0.5,45.79011758212337,0.08,1000,485,35,35,0.035,1.0,0.0,0.387837857480905,1.0,1.0,68.87048070711066,64.72843931410142,75.1738961501394,0.4466906725960726,3.083165755727549,17.0,38.0
leaky,60.29111884864992,71.76217081760669,10.0,0.7,16.880767894936184,0.7000000000000001,16.0,0.5,33.301903696089724,0.08,1000,518,35,35,0.035,1.0,0.0,0.3785830527825625,0.9714285714285714,0.9714285714285714,69.95118798400608,64.71290088463607,77.52410395571064,0.44053806574411536,3.0591981974567664,17.0,38.0
leaky,59.09681969339871,72.05355837586956,10.5,0.6,19.341056665402682,0.5,28.0,1.0,40.39546114489098,0.08,1000,497,35,35,0.035,1.0,0.0,0.4412037809066981,1.0,1.0,67.35575491985604,63.16744904266638,74.2526448001214,0.43292724227557966,3.18518212143033,19.0,36.0
leaky,59.921416603823154,72.38279466168589,10.5,0.7,17.724806289682995,0.6000000000000001,18.0,1.0,25.968510736001342,0.04,1000,507,35,35,0.035,1.0,0.0,0.3692753419185922,1.0,1.0,67.35535025693964,64.1910291505541,72.65650101110262,0.42921368839402096,3.241837470260926,17.0,37.0
leaky,60.38487881843153,70.7664364658974,10.5,0.7,17.724806289682995,0.7000000000000001,10.0,1.5,12.76780847302286,0.02,1000,492,35,35,0.035,1.0,0.0,0.33786999341087187,1.0,1.0,72.28138429549898,64.46181501168942,90.00347514533097,0.4424920397880855,3.166909048656992,16.0,38.0
